country;placename;frequency;start_date;end_date;year;month;week;deaths;expected_deaths;excess_deaths;baseline
United Kingdom;GBR;weekly;10/10/2015;10/16/2015;2015;10;42;10773;;;
United Kingdom;GBR;weekly;10/17/2015;10/23/2015;2015;10;43;10984;;;
United Kingdom;GBR;weekly;10/24/2015;10/30/2015;2015;10;44;11025;;;
United Kingdom;GBR;weekly;10/31/2015;11/06/2015;2015;11;45;11319;;;
United Kingdom;GBR;weekly;11/07/2015;11/13/2015;2015;11;46;11335;;;
United Kingdom;GBR;weekly;11/14/2015;11/20/2015;2015;11;47;11163;;;
United Kingdom;GBR;weekly;11/21/2015;11/27/2015;2015;11;48;11231;;;
United Kingdom;GBR;weekly;11/28/2015;12/04/2015;2015;12;49;11797;;;
United Kingdom;GBR;weekly;12/05/2015;12/11/2015;2015;12;50;11671;;;
United Kingdom;GBR;weekly;12/12/2015;12/18/2015;2015;12;51;12067;;;
United Kingdom;GBR;weekly;12/19/2015;12/25/2015;2015;12;52;9805;;;
United Kingdom;GBR;weekly;01/09/2016;01/15/2016;2016;1;2;13154;;;
United Kingdom;GBR;weekly;01/16/2016;01/22/2016;2016;1;3;13060;;;
United Kingdom;GBR;weekly;01/23/2016;01/29/2016;2016;1;4;12859;;;
United Kingdom;GBR;weekly;01/30/2016;02/05/2016;2016;2;5;12571;;;
United Kingdom;GBR;weekly;02/06/2016;02/12/2016;2016;2;6;12697;;;
United Kingdom;GBR;weekly;02/13/2016;02/19/2016;2016;2;7;12016;;;
United Kingdom;GBR;weekly;02/20/2016;02/26/2016;2016;2;8;12718;;;
United Kingdom;GBR;weekly;02/27/2016;03/04/2016;2016;3;9;12733;;;
United Kingdom;GBR;weekly;03/05/2016;03/11/2016;2016;3;10;12493;;;
United Kingdom;GBR;weekly;03/12/2016;03/18/2016;2016;3;11;12489;;;
United Kingdom;GBR;weekly;03/19/2016;03/25/2016;2016;3;12;10983;;;
United Kingdom;GBR;weekly;03/26/2016;04/01/2016;2016;4;13;11738;;;
United Kingdom;GBR;weekly;04/02/2016;04/08/2016;2016;4;14;13060;;;
United Kingdom;GBR;weekly;04/09/2016;04/15/2016;2016;4;15;12757;;;
United Kingdom;GBR;weekly;04/16/2016;04/22/2016;2016;4;16;12310;;;
United Kingdom;GBR;weekly;04/23/2016;04/29/2016;2016;4;17;11795;;;
United Kingdom;GBR;weekly;04/30/2016;05/06/2016;2016;5;18;10401;;;
United Kingdom;GBR;weekly;05/07/2016;05/13/2016;2016;5;19;12002;;;
United Kingdom;GBR;weekly;05/14/2016;05/20/2016;2016;5;20;11222;;;
United Kingdom;GBR;weekly;05/21/2016;05/27/2016;2016;5;21;11013;;;
United Kingdom;GBR;weekly;05/28/2016;06/03/2016;2016;6;22;9192;;;
United Kingdom;GBR;weekly;06/04/2016;06/10/2016;2016;6;23;11171;;;
United Kingdom;GBR;weekly;06/11/2016;06/17/2016;2016;6;24;10673;;;
United Kingdom;GBR;weekly;06/18/2016;06/24/2016;2016;6;25;10611;;;
United Kingdom;GBR;weekly;06/25/2016;07/01/2016;2016;7;26;10526;;;
United Kingdom;GBR;weekly;07/02/2016;07/08/2016;2016;7;27;10412;;;
United Kingdom;GBR;weekly;07/09/2016;07/15/2016;2016;7;28;10647;;;
United Kingdom;GBR;weekly;07/16/2016;07/22/2016;2016;7;29;10672;;;
United Kingdom;GBR;weekly;07/23/2016;07/29/2016;2016;7;30;10612;;;
United Kingdom;GBR;weekly;07/30/2016;08/05/2016;2016;8;31;10433;;;
United Kingdom;GBR;weekly;08/06/2016;08/12/2016;2016;8;32;10439;;;
United Kingdom;GBR;weekly;08/13/2016;08/19/2016;2016;8;33;10312;;;
United Kingdom;GBR;weekly;08/20/2016;08/26/2016;2016;8;34;10637;;;
United Kingdom;GBR;weekly;08/27/2016;09/02/2016;2016;9;35;9226;;;
United Kingdom;GBR;weekly;09/03/2016;09/09/2016;2016;9;36;10681;;;
United Kingdom;GBR;weekly;09/10/2016;09/16/2016;2016;9;37;10401;;;
United Kingdom;GBR;weekly;09/17/2016;09/23/2016;2016;9;38;10183;;;
United Kingdom;GBR;weekly;09/24/2016;09/30/2016;2016;9;39;10278;;;
United Kingdom;GBR;weekly;10/01/2016;10/07/2016;2016;10;40;10671;;;
United Kingdom;GBR;weekly;10/08/2016;10/14/2016;2016;10;41;11016;;;
United Kingdom;GBR;weekly;10/15/2016;10/21/2016;2016;10;42;11134;;;
United Kingdom;GBR;weekly;10/22/2016;10/28/2016;2016;10;43;11048;;;
United Kingdom;GBR;weekly;10/29/2016;11/04/2016;2016;11;44;11463;;;
United Kingdom;GBR;weekly;11/05/2016;11/11/2016;2016;11;45;11803;;;
United Kingdom;GBR;weekly;11/12/2016;11/18/2016;2016;11;46;12209;;;
United Kingdom;GBR;weekly;11/19/2016;11/25/2016;2016;11;47;12064;;;
United Kingdom;GBR;weekly;11/26/2016;12/02/2016;2016;12;48;11901;;;
United Kingdom;GBR;weekly;12/03/2016;12/09/2016;2016;12;49;12733;;;
United Kingdom;GBR;weekly;12/10/2016;12/16/2016;2016;12;50;12076;;;
United Kingdom;GBR;weekly;12/17/2016;12/23/2016;2016;12;51;13137;;;
United Kingdom;GBR;weekly;12/24/2016;12/30/2016;2016;12;52;9335;;;
United Kingdom;GBR;weekly;01/07/2017;01/13/2017;2017;1;2;15528;;;
United Kingdom;GBR;weekly;01/14/2017;01/20/2017;2017;1;3;15231;;;
United Kingdom;GBR;weekly;01/21/2017;01/27/2017;2017;1;4;14461;;;
United Kingdom;GBR;weekly;01/28/2017;02/03/2017;2017;2;5;14188;;;
United Kingdom;GBR;weekly;02/04/2017;02/10/2017;2017;2;6;13805;;;
United Kingdom;GBR;weekly;02/11/2017;02/17/2017;2017;2;7;13212;;;
United Kingdom;GBR;weekly;02/18/2017;02/24/2017;2017;2;8;13330;;;
United Kingdom;GBR;weekly;02/25/2017;03/03/2017;2017;3;9;12819;;;
United Kingdom;GBR;weekly;03/04/2017;03/10/2017;2017;3;10;12580;;;
United Kingdom;GBR;weekly;03/11/2017;03/17/2017;2017;3;11;12089;;;
United Kingdom;GBR;weekly;03/18/2017;03/24/2017;2017;3;12;11833;;;
United Kingdom;GBR;weekly;03/25/2017;03/31/2017;2017;3;13;11453;;;
United Kingdom;GBR;weekly;04/01/2017;04/07/2017;2017;4;14;11305;;;
United Kingdom;GBR;weekly;04/08/2017;04/14/2017;2017;4;15;9761;;;
United Kingdom;GBR;weekly;04/15/2017;04/21/2017;2017;4;16;11000;;;
United Kingdom;GBR;weekly;04/22/2017;04/28/2017;2017;4;17;12356;;;
United Kingdom;GBR;weekly;04/29/2017;05/05/2017;2017;5;18;10372;;;
United Kingdom;GBR;weekly;05/06/2017;05/12/2017;2017;5;19;12114;;;
United Kingdom;GBR;weekly;05/13/2017;05/19/2017;2017;5;20;11718;;;
United Kingdom;GBR;weekly;05/20/2017;05/26/2017;2017;5;21;11431;;;
United Kingdom;GBR;weekly;05/27/2017;06/02/2017;2017;6;22;9603;;;
United Kingdom;GBR;weekly;06/03/2017;06/09/2017;2017;6;23;11134;;;
United Kingdom;GBR;weekly;06/10/2017;06/16/2017;2017;6;24;10698;;;
United Kingdom;GBR;weekly;06/17/2017;06/23/2017;2017;6;25;10930;;;
United Kingdom;GBR;weekly;06/24/2017;06/30/2017;2017;6;26;10624;;;
United Kingdom;GBR;weekly;07/01/2017;07/07/2017;2017;7;27;10565;;;
United Kingdom;GBR;weekly;07/08/2017;07/14/2017;2017;7;28;10643;;;
United Kingdom;GBR;weekly;07/15/2017;07/21/2017;2017;7;29;10426;;;
United Kingdom;GBR;weekly;07/22/2017;07/28/2017;2017;7;30;10147;;;
United Kingdom;GBR;weekly;07/29/2017;08/04/2017;2017;8;31;10239;;;
United Kingdom;GBR;weekly;08/05/2017;08/11/2017;2017;8;32;10278;;;
United Kingdom;GBR;weekly;08/12/2017;08/18/2017;2017;8;33;10569;;;
United Kingdom;GBR;weekly;08/19/2017;08/25/2017;2017;8;34;10698;;;
United Kingdom;GBR;weekly;08/26/2017;09/01/2017;2017;9;35;9372;;;
United Kingdom;GBR;weekly;09/02/2017;09/08/2017;2017;9;36;10781;;;
United Kingdom;GBR;weekly;09/09/2017;09/15/2017;2017;9;37;10692;;;
United Kingdom;GBR;weekly;09/16/2017;09/22/2017;2017;9;38;10875;;;
United Kingdom;GBR;weekly;09/23/2017;09/29/2017;2017;9;39;11027;;;
United Kingdom;GBR;weekly;09/30/2017;10/06/2017;2017;10;40;11101;;;
United Kingdom;GBR;weekly;10/07/2017;10/13/2017;2017;10;41;11357;;;
United Kingdom;GBR;weekly;10/14/2017;10/20/2017;2017;10;42;11389;;;
United Kingdom;GBR;weekly;10/21/2017;10/27/2017;2017;10;43;11152;;;
United Kingdom;GBR;weekly;10/28/2017;11/03/2017;2017;11;44;11366;;;
United Kingdom;GBR;weekly;11/04/2017;11/10/2017;2017;11;45;11767;;;
United Kingdom;GBR;weekly;11/11/2017;11/17/2017;2017;11;46;11773;;;
United Kingdom;GBR;weekly;11/18/2017;11/24/2017;2017;11;47;12102;;;
United Kingdom;GBR;weekly;11/25/2017;12/01/2017;2017;12;48;12046;;;
United Kingdom;GBR;weekly;12/02/2017;12/08/2017;2017;12;49;12342;;;
United Kingdom;GBR;weekly;12/09/2017;12/15/2017;2017;12;50;12924;;;
United Kingdom;GBR;weekly;12/16/2017;12/22/2017;2017;12;51;14308;;;
United Kingdom;GBR;weekly;12/23/2017;12/29/2017;2017;12;52;9920;;;
United Kingdom;GBR;weekly;01/06/2018;01/12/2018;2018;1;2;17430;;;
United Kingdom;GBR;weekly;01/13/2018;01/19/2018;2018;1;3;16355;;;
United Kingdom;GBR;weekly;01/20/2018;01/26/2018;2018;1;4;15971;;;
United Kingdom;GBR;weekly;01/27/2018;02/02/2018;2018;2;5;15087;;;
United Kingdom;GBR;weekly;02/03/2018;02/09/2018;2018;2;6;14111;;;
United Kingdom;GBR;weekly;02/10/2018;02/16/2018;2018;2;7;13925;;;
United Kingdom;GBR;weekly;02/17/2018;02/23/2018;2018;2;8;13753;;;
United Kingdom;GBR;weekly;02/24/2018;03/02/2018;2018;3;9;12190;;;
United Kingdom;GBR;weekly;03/03/2018;03/09/2018;2018;3;10;14859;;;
United Kingdom;GBR;weekly;03/10/2018;03/16/2018;2018;3;11;14367;;;
United Kingdom;GBR;weekly;03/17/2018;03/23/2018;2018;3;12;13397;;;
United Kingdom;GBR;weekly;03/24/2018;03/30/2018;2018;3;13;11310;;;
United Kingdom;GBR;weekly;03/31/2018;04/06/2018;2018;4;14;12272;;;
United Kingdom;GBR;weekly;04/07/2018;04/13/2018;2018;4;15;13843;;;
United Kingdom;GBR;weekly;04/14/2018;04/20/2018;2018;4;16;12639;;;
United Kingdom;GBR;weekly;04/21/2018;04/27/2018;2018;4;17;11596;;;
United Kingdom;GBR;weekly;04/28/2018;05/04/2018;2018;5;18;11538;;;
United Kingdom;GBR;weekly;05/05/2018;05/11/2018;2018;5;19;9821;;;
United Kingdom;GBR;weekly;05/12/2018;05/18/2018;2018;5;20;11386;;;
United Kingdom;GBR;weekly;05/19/2018;05/25/2018;2018;5;21;10974;;;
United Kingdom;GBR;weekly;05/26/2018;06/01/2018;2018;6;22;9397;;;
United Kingdom;GBR;weekly;06/02/2018;06/08/2018;2018;6;23;11259;;;
United Kingdom;GBR;weekly;06/09/2018;06/15/2018;2018;6;24;10535;;;
United Kingdom;GBR;weekly;06/16/2018;06/22/2018;2018;6;25;10514;;;
United Kingdom;GBR;weekly;06/23/2018;06/29/2018;2018;6;26;10529;;;
United Kingdom;GBR;weekly;06/30/2018;07/06/2018;2018;7;27;10565;;;
United Kingdom;GBR;weekly;07/07/2018;07/13/2018;2018;7;28;10467;;;
United Kingdom;GBR;weekly;07/14/2018;07/20/2018;2018;7;29;10353;;;
United Kingdom;GBR;weekly;07/21/2018;07/27/2018;2018;7;30;10356;;;
United Kingdom;GBR;weekly;07/28/2018;08/03/2018;2018;8;31;10408;;;
United Kingdom;GBR;weekly;08/04/2018;08/10/2018;2018;8;32;10542;;;
United Kingdom;GBR;weekly;08/11/2018;08/17/2018;2018;8;33;10091;;;
United Kingdom;GBR;weekly;08/18/2018;08/24/2018;2018;8;34;10199;;;
United Kingdom;GBR;weekly;08/25/2018;08/31/2018;2018;8;35;9046;;;
United Kingdom;GBR;weekly;09/01/2018;09/07/2018;2018;9;36;10680;;;
United Kingdom;GBR;weekly;09/08/2018;09/14/2018;2018;9;37;10496;;;
United Kingdom;GBR;weekly;09/15/2018;09/21/2018;2018;9;38;10498;;;
United Kingdom;GBR;weekly;09/22/2018;09/28/2018;2018;9;39;10463;;;
United Kingdom;GBR;weekly;09/29/2018;10/05/2018;2018;10;40;10869;;;
United Kingdom;GBR;weekly;10/06/2018;10/12/2018;2018;10;41;11048;;;
United Kingdom;GBR;weekly;10/13/2018;10/19/2018;2018;10;42;11177;;;
United Kingdom;GBR;weekly;10/20/2018;10/26/2018;2018;10;43;10885;;;
United Kingdom;GBR;weekly;10/27/2018;11/02/2018;2018;11;44;10866;;;
United Kingdom;GBR;weekly;11/03/2018;11/09/2018;2018;11;45;11588;;;
United Kingdom;GBR;weekly;11/10/2018;11/16/2018;2018;11;46;11552;;;
United Kingdom;GBR;weekly;11/17/2018;11/23/2018;2018;11;47;11289;;;
United Kingdom;GBR;weekly;11/24/2018;11/30/2018;2018;11;48;11392;;;
United Kingdom;GBR;weekly;12/01/2018;12/07/2018;2018;12;49;11687;;;
United Kingdom;GBR;weekly;12/08/2018;12/14/2018;2018;12;50;12078;;;
United Kingdom;GBR;weekly;12/15/2018;12/21/2018;2018;12;51;12649;;;
United Kingdom;GBR;weekly;12/22/2018;12/28/2018;2018;12;52;8401;;;
United Kingdom;GBR;weekly;01/05/2019;01/11/2019;2019;1;2;14487;;;
United Kingdom;GBR;weekly;01/12/2019;01/18/2019;2019;1;3;13545;;;
United Kingdom;GBR;weekly;01/19/2019;01/25/2019;2019;1;4;13283;;;
United Kingdom;GBR;weekly;01/26/2019;02/01/2019;2019;2;5;12799;;;
United Kingdom;GBR;weekly;02/02/2019;02/08/2019;2019;2;6;13222;;;
United Kingdom;GBR;weekly;02/09/2019;02/15/2019;2019;2;7;13347;;;
United Kingdom;GBR;weekly;02/16/2019;02/22/2019;2019;2;8;12877;;;
United Kingdom;GBR;weekly;02/23/2019;03/01/2019;2019;3;9;12479;;;
United Kingdom;GBR;weekly;03/02/2019;03/08/2019;2019;3;10;12396;;;
United Kingdom;GBR;weekly;03/09/2019;03/15/2019;2019;3;11;12018;;;
United Kingdom;GBR;weekly;03/16/2019;03/22/2019;2019;3;12;11797;;;
United Kingdom;GBR;weekly;03/23/2019;03/29/2019;2019;3;13;11260;;;
United Kingdom;GBR;weekly;03/30/2019;04/05/2019;2019;4;14;11445;;;
United Kingdom;GBR;weekly;04/06/2019;04/12/2019;2019;4;15;11661;;;
United Kingdom;GBR;weekly;04/13/2019;04/19/2019;2019;4;16;10243;;;
United Kingdom;GBR;weekly;04/20/2019;04/26/2019;2019;4;17;11452;;;
United Kingdom;GBR;weekly;04/27/2019;05/03/2019;2019;5;18;12695;;;
United Kingdom;GBR;weekly;05/04/2019;05/10/2019;2019;5;19;10361;;;
United Kingdom;GBR;weekly;05/11/2019;05/17/2019;2019;5;20;11717;;;
United Kingdom;GBR;weekly;05/18/2019;05/24/2019;2019;5;21;11653;;;
United Kingdom;GBR;weekly;05/25/2019;05/31/2019;2019;5;22;9534;;;
United Kingdom;GBR;weekly;06/01/2019;06/07/2019;2019;6;23;11461;;;
United Kingdom;GBR;weekly;06/08/2019;06/14/2019;2019;6;24;10754;;;
United Kingdom;GBR;weekly;06/15/2019;06/21/2019;2019;6;25;10807;;;
United Kingdom;GBR;weekly;06/22/2019;06/28/2019;2019;6;26;10824;;;
United Kingdom;GBR;weekly;06/29/2019;07/05/2019;2019;7;27;10328;;;
United Kingdom;GBR;weekly;07/06/2019;07/12/2019;2019;7;28;10512;;;
United Kingdom;GBR;weekly;07/13/2019;07/19/2019;2019;7;29;10324;;;
United Kingdom;GBR;weekly;07/20/2019;07/26/2019;2019;7;30;10422;;;
United Kingdom;GBR;weekly;07/27/2019;08/02/2019;2019;8;31;10564;;;
United Kingdom;GBR;weekly;08/03/2019;08/09/2019;2019;8;32;10406;;;
United Kingdom;GBR;weekly;08/10/2019;08/16/2019;2019;8;33;10405;;;
United Kingdom;GBR;weekly;08/17/2019;08/23/2019;2019;8;34;10279;;;
United Kingdom;GBR;weekly;08/24/2019;08/30/2019;2019;8;35;9478;;;
United Kingdom;GBR;weekly;08/31/2019;09/06/2019;2019;9;36;10918;;;
United Kingdom;GBR;weekly;09/07/2019;09/13/2019;2019;9;37;10892;;;
United Kingdom;GBR;weekly;09/14/2019;09/20/2019;2019;9;38;10792;;;
United Kingdom;GBR;weekly;09/21/2019;09/27/2019;2019;9;39;10954;;;
United Kingdom;GBR;weekly;09/28/2019;10/04/2019;2019;10;40;11113;;;
United Kingdom;GBR;weekly;10/05/2019;10/11/2019;2019;10;41;11403;;;
United Kingdom;GBR;weekly;10/12/2019;10/18/2019;2019;10;42;11625;;;
United Kingdom;GBR;weekly;10/19/2019;10/25/2019;2019;10;43;11415;;;
United Kingdom;GBR;weekly;10/26/2019;11/01/2019;2019;11;44;11567;;;
United Kingdom;GBR;weekly;11/02/2019;11/08/2019;2019;11;45;12177;;;
United Kingdom;GBR;weekly;11/09/2019;11/15/2019;2019;11;46;12146;;;
United Kingdom;GBR;weekly;11/16/2019;11/22/2019;2019;11;47;12472;;;
United Kingdom;GBR;weekly;11/23/2019;11/29/2019;2019;11;48;12455;;;
United Kingdom;GBR;weekly;11/30/2019;12/06/2019;2019;12;49;12275;;;
United Kingdom;GBR;weekly;12/07/2019;12/13/2019;2019;12;50;12853;;;
United Kingdom;GBR;weekly;12/14/2019;12/20/2019;2019;12;51;13566;;;
United Kingdom;GBR;weekly;12/21/2019;12/27/2019;2019;12;52;8745;;;
United Kingdom;GBR;weekly;01/04/2020;01/10/2020;2020;1;2;16020;15465;555;2010-2019 historical data
United Kingdom;GBR;weekly;01/11/2020;01/17/2020;2020;1;3;14723;14985;-262;2010-2019 historical data
United Kingdom;GBR;weekly;01/18/2020;01/24/2020;2020;1;4;13429;14517;-1088;2010-2019 historical data
United Kingdom;GBR;weekly;01/25/2020;01/31/2020;2020;1;5;13123;14077;-954;2010-2019 historical data
United Kingdom;GBR;weekly;02/01/2020;02/07/2020;2020;2;6;12534;13681;-1147;2010-2019 historical data
United Kingdom;GBR;weekly;02/08/2020;02/14/2020;2020;2;7;12412;13343;-931;2010-2019 historical data
United Kingdom;GBR;weekly;02/15/2020;02/21/2020;2020;2;8;12300;13071;-771;2010-2019 historical data
United Kingdom;GBR;weekly;02/22/2020;02/28/2020;2020;2;9;12334;12862;-528;2010-2019 historical data
United Kingdom;GBR;weekly;02/29/2020;03/06/2020;2020;3;10;12415;12712;-297;2010-2019 historical data
United Kingdom;GBR;weekly;03/07/2020;03/13/2020;2020;3;11;12541;12606;-65;2010-2019 historical data
United Kingdom;GBR;weekly;03/14/2020;03/20/2020;2020;3;12;12112;12529;-417;2010-2019 historical data
United Kingdom;GBR;weekly;03/21/2020;03/27/2020;2020;3;13;12507;12463;44;2010-2019 historical data
United Kingdom;GBR;weekly;03/28/2020;04/03/2020;2020;4;14;18565;12394;6171;2010-2019 historical data
United Kingdom;GBR;weekly;04/04/2020;04/10/2020;2020;4;15;20929;10959;9970;2010-2019 historical data
United Kingdom;GBR;weekly;04/11/2020;04/17/2020;2020;4;16;24691;10851;13840;2010-2019 historical data
United Kingdom;GBR;weekly;04/18/2020;04/24/2020;2020;4;17;24303;12068;12235;2010-2019 historical data
United Kingdom;GBR;weekly;04/25/2020;05/01/2020;2020;5;18;20059;11912;8147;2010-2019 historical data
United Kingdom;GBR;weekly;05/02/2020;05/08/2020;2020;5;19;14428;10390;4038;2010-2019 historical data
United Kingdom;GBR;weekly;05/09/2020;05/15/2020;2020;5;20;16390;11557;4833;2010-2019 historical data
United Kingdom;GBR;weekly;05/16/2020;05/22/2020;2020;5;21;13839;11375;2464;2010-2019 historical data
United Kingdom;GBR;weekly;05/23/2020;05/29/2020;2020;5;22;11268;9849;1419;2010-2019 historical data
United Kingdom;GBR;weekly;05/30/2020;06/05/2020;2020;6;23;12106;11035;1071;2010-2019 historical data
United Kingdom;GBR;weekly;06/06/2020;06/12/2020;2020;6;24;11302;10889;413;2010-2019 historical data
United Kingdom;GBR;weekly;06/13/2020;06/19/2020;2020;6;25;10694;10761;-67;2010-2019 historical data
United Kingdom;GBR;weekly;06/20/2020;06/26/2020;2020;6;26;10282;10653;-371;2010-2019 historical data
United Kingdom;GBR;weekly;06/27/2020;07/03/2020;2020;7;27;10412;10564;-152;2010-2019 historical data
United Kingdom;GBR;weekly;07/04/2020;07/10/2020;2020;7;28;9941;10495;-554;2010-2019 historical data
United Kingdom;GBR;weekly;07/11/2020;07/17/2020;2020;7;29;10096;10444;-348;2010-2019 historical data
United Kingdom;GBR;weekly;07/18/2020;07/24/2020;2020;7;30;10159;10413;-254;2010-2019 historical data
United Kingdom;GBR;weekly;07/25/2020;07/31/2020;2020;7;31;10262;10400;-138;2010-2019 historical data
United Kingdom;GBR;weekly;08/01/2020;08/07/2020;2020;8;32;10236;10406;-170;2010-2019 historical data
United Kingdom;GBR;weekly;08/08/2020;08/14/2020;2020;8;33;10592;10430;162;2010-2019 historical data
United Kingdom;GBR;weekly;08/15/2020;08/21/2020;2020;8;34;10990;10473;517;2010-2019 historical data
United Kingdom;GBR;weekly;08/22/2020;08/28/2020;2020;8;35;10365;10531;-166;2010-2019 historical data
United Kingdom;GBR;weekly;08/29/2020;09/04/2020;2020;9;36;9023;9253;-230;2010-2019 historical data
United Kingdom;GBR;weekly;09/05/2020;09/11/2020;2020;9;37;11176;10684;492;2010-2019 historical data
United Kingdom;GBR;weekly;09/12/2020;09/18/2020;2020;9;38;10797;10773;24;2010-2019 historical data
United Kingdom;GBR;weekly;09/19/2020;09/25/2020;2020;9;39;10890;10867;23;2010-2019 historical data
United Kingdom;GBR;weekly;09/26/2020;10/02/2020;2020;10;40;11469;10965;504;2010-2019 historical data
United Kingdom;GBR;weekly;10/03/2020;10/09/2020;2020;10;41;11373;11066;307;2010-2019 historical data
United Kingdom;GBR;weekly;10/10/2020;10/16/2020;2020;10;42;11946;11172;774;2010-2019 historical data
United Kingdom;GBR;weekly;10/17/2020;10/23/2020;2020;10;43;12317;11287;1030;2010-2019 historical data
United Kingdom;GBR;weekly;10/24/2020;10/30/2020;2020;10;44;12517;11414;1103;2010-2019 historical data
United Kingdom;GBR;weekly;10/31/2020;11/06/2020;2020;11;45;13448;11558;1890;2010-2019 historical data
United Kingdom;GBR;weekly;11/07/2020;11/13/2020;2020;11;46;13998;11721;2277;2010-2019 historical data
United Kingdom;GBR;weekly;11/14/2020;11/20/2020;2020;11;47;14291;11906;2385;2010-2019 historical data
United Kingdom;GBR;weekly;11/21/2020;11/27/2020;2020;11;48;14132;12113;2019;2010-2019 historical data
United Kingdom;GBR;weekly;11/28/2020;12/04/2020;2020;12;49;13986;12339;1647;2010-2019 historical data
United Kingdom;GBR;weekly;12/05/2020;12/11/2020;2020;12;50;13941;12581;1360;2010-2019 historical data
United Kingdom;GBR;weekly;12/12/2020;12/18/2020;2020;12;51;14643;12832;1811;2010-2019 historical data
United States;USA;weekly;01/06/2020;01/12/2020;2020;1;2;60710;60757;-47;2015-2019 historical data
United States;USA;weekly;01/13/2020;01/19/2020;2020;1;3;59360;60179;-819;2015-2019 historical data
United States;USA;weekly;01/20/2020;01/26/2020;2020;1;4;59140;60064;-924;2015-2019 historical data
United States;USA;weekly;01/27/2020;02/02/2020;2020;2;5;58800;60821;-2021;2015-2019 historical data
United States;USA;weekly;02/03/2020;02/09/2020;2020;2;6;59380;60545;-1165;2015-2019 historical data
United States;USA;weekly;02/10/2020;02/16/2020;2020;2;7;58789;60206;-1417;2015-2019 historical data
United States;USA;weekly;02/17/2020;02/23/2020;2020;2;8;58877;59837;-960;2015-2019 historical data
United States;USA;weekly;02/24/2020;03/01/2020;2020;3;9;59273;59440;-167;2015-2019 historical data
United States;USA;weekly;03/02/2020;03/08/2020;2020;3;10;59637;59014;623;2015-2019 historical data
United States;USA;weekly;03/09/2020;03/15/2020;2020;3;11;58636;58558;78;2015-2019 historical data
United States;USA;weekly;03/16/2020;03/22/2020;2020;3;12;59191;58069;1122;2015-2019 historical data
United States;USA;weekly;03/23/2020;03/29/2020;2020;3;13;62971;57547;5424;2015-2019 historical data
United States;USA;weekly;03/30/2020;04/05/2020;2020;4;14;72276;56999;15277;2015-2019 historical data
United States;USA;weekly;04/06/2020;04/12/2020;2020;4;15;79058;56441;22617;2015-2019 historical data
United States;USA;weekly;04/13/2020;04/19/2020;2020;4;16;76757;55891;20866;2015-2019 historical data
United States;USA;weekly;04/20/2020;04/26/2020;2020;4;17;73850;55366;18484;2015-2019 historical data
United States;USA;weekly;04/27/2020;05/03/2020;2020;5;18;69268;54884;14384;2015-2019 historical data
United States;USA;weekly;05/04/2020;05/10/2020;2020;5;19;66764;54459;12305;2015-2019 historical data
United States;USA;weekly;05/11/2020;05/17/2020;2020;5;20;64437;54097;10340;2015-2019 historical data
United States;USA;weekly;05/18/2020;05/24/2020;2020;5;21;61562;53791;7771;2015-2019 historical data
United States;USA;weekly;05/25/2020;05/31/2020;2020;5;22;59614;53538;6076;2015-2019 historical data
United States;USA;weekly;06/01/2020;06/07/2020;2020;6;23;58839;53333;5506;2015-2019 historical data
United States;USA;weekly;06/08/2020;06/14/2020;2020;6;24;57965;53170;4795;2015-2019 historical data
United States;USA;weekly;06/15/2020;06/21/2020;2020;6;25;57915;53045;4870;2015-2019 historical data
United States;USA;weekly;06/22/2020;06/28/2020;2020;6;26;58419;52947;5472;2015-2019 historical data
United States;USA;weekly;06/29/2020;07/05/2020;2020;7;27;59763;52865;6898;2015-2019 historical data
United States;USA;weekly;07/06/2020;07/12/2020;2020;7;28;61837;52788;9049;2015-2019 historical data
United States;USA;weekly;07/13/2020;07/19/2020;2020;7;29;63417;52705;10712;2015-2019 historical data
United States;USA;weekly;07/20/2020;07/26/2020;2020;7;30;64488;52604;11884;2015-2019 historical data
