tipo_dispositivo,codigo_dispositivo,latitud,longitud,id_barrio
POS,10902880,3.469948271,-76.52798283,737998194
POS,10904480,3.396541728,-76.54771278,737996829
POS,10907582,3.458931267,-76.5251774,737998932
POS,10919983,3.420259108,-76.53906047,737998111
POS,10924785,3.470411461,-76.52483079,737998251
POS,18,3.391686509,-76.54880625,737996845
POS,1025402,3.449163531,-76.53042316,737998912
POS,1025602,3.4521061,-76.53120325,737998832
POS,1047702,3.433550574,-76.52788522,738068452
POS,1067802,3.446585066,-76.51767196,738000381
POS,2055902,3.451464582,-76.53382795,737998832
POS,3063003,3.434359613,-76.53873637,737998087
POS,3170203,3.471896279,-76.52776237,737998194
POS,3300303,3.46293981,-76.53047158,737998194
POS,3325603,3.444911136,-76.5002476,738000362
POS,3651304,3.453200778,-76.52935905,737998935
POS,3679704,3.465307863,-76.50213213,737999419
POS,3773904,3.452535991,-76.49288923,737999439
POS,3825103,3.467774008,-76.52710162,737998251
POS,3858004,3.405858664,-76.53804316,737998921
POS,3894704,3.414760852,-76.53265483,737998099
POS,10004802,3.467268893,-76.52633744,737998251
POS,10004836,3.466724329,-76.52673231,737998251
POS,10296457,3.459420325,-76.53215648,737998259
POS,10297463,3.450092847,-76.5348131,737998287
POS,10297836,3.463331746,-76.52331336,737998251
POS,10297943,3.464729278,-76.53121864,737998194
POS,10298750,3.463792003,-76.52849522,737998251
POS,10299220,3.467182537,-76.52618325,737998251
POS,10299873,3.466930931,-76.52678536,737998251
POS,10300374,3.467840385,-76.52948727,737998194
POS,10303782,3.451318955,-76.53242921,737998832
POS,10304319,3.448816456,-76.5275436,737999416
POS,10304814,3.449419566,-76.53211656,737998832
POS,10304889,3.451183989,-76.53469494,737998287
POS,10304947,3.450624411,-76.53251142,737998832
POS,10305407,3.453018408,-76.52927336,737998935
POS,10309359,3.422865025,-76.54160656,737998082
POS,10309524,3.436577095,-76.54085405,737999403
POS,10311355,3.435026474,-76.5355713,737999431
POS,10311413,3.432476832,-76.53746129,737998087
POS,10311991,3.434801451,-76.53482316,737999431
POS,10313161,3.434450435,-76.5374701,737998087
POS,10313203,3.399773637,-76.54421411,737998847
POS,10313518,3.442826676,-76.52948171,737998193
POS,10313807,3.388426452,-76.53852816,738000412
POS,10313872,3.446272979,-76.52687196,737999416
POS,10316800,3.472039031,-76.50966064,737998182
POS,10317121,3.458663222,-76.52508279,737998935
POS,10317410,3.460310974,-76.53113118,737998259
POS,10317451,3.445446897,-76.51512329,737998242
POS,10317816,3.442277974,-76.53180177,737998164
POS,10318202,3.471079829,-76.50974685,737998182
POS,10318327,3.450147786,-76.54105747,737998685
POS,10318723,3.44264585,-76.53156883,737999438
POS,10319663,3.446381601,-76.53538628,737998195
POS,10321040,3.42894231,-76.50016815,737996745
POS,10329142,3.44323705,-76.52627176,737998193
POS,10330074,3.477342225,-76.52638327,737998252
POS,10330553,3.478010901,-76.51692433,737998219
POS,10335719,3.397979283,-76.5433726,737998847
POS,10336030,3.454257994,-76.53766684,737998266
POS,10337145,3.455396608,-76.52562059,737998935
POS,10337426,3.451594817,-76.52387113,737998935
POS,10337459,3.451895593,-76.522606,737998290
POS,10337590,3.454276862,-76.52368327,737998935
POS,10337772,3.448086809,-76.53219714,737998195
POS,10338119,3.454763253,-76.52909652,737998935
POS,10462745,3.461347892,-76.5289406,737998204
POS,10465276,3.469623496,-76.5286275,737998194
POS,10465540,3.412160576,-76.54595982,738001441
POS,10468403,3.41466744,-76.54154321,738001441
POS,10468783,3.483469467,-76.52586988,737998255
POS,10520294,3.421698969,-76.54176415,737998111
POS,10520963,3.466674813,-76.52685108,737998251
POS,10535185,3.430198529,-76.51877949,737996814
POS,10535524,3.46951825,-76.52846602,737998194
POS,10539500,3.459193847,-76.52405227,737998935
POS,10540672,3.433041225,-76.54255508,737999403
POS,10563914,3.461104912,-76.53095966,737998204
POS,10570422,3.475472321,-76.50916755,738000069
POS,10580637,3.434362516,-76.54111969,737998090
POS,10586030,3.442056658,-76.53256178,737998164
POS,10594844,3.44787969,-76.53297183,737998195
POS,10598324,3.422050531,-76.51522176,737998954
POS,10604916,3.408811735,-76.53948008,737998129
POS,10605152,3.397438723,-76.5379883,737998940
POS,10614022,3.441503594,-76.53387423,737998164
POS,10622322,3.445093806,-76.50989049,737998270
POS,10627594,3.470075304,-76.52933359,737998194
POS,10635456,3.459721192,-76.53180923,737998259
POS,10640480,3.459420325,-76.53215648,737998259
POS,10651404,3.393828337,-76.54963812,737996845
POS,10662161,3.454067607,-76.53174848,737998832
POS,10664704,3.46378965,-76.52066314,737998812
POS,10668077,3.469132923,-76.52460264,737998251
POS,10668655,3.414272557,-76.53281686,737998099
POS,10669786,3.444129235,-76.52121056,737998290
POS,10670990,3.444317419,-76.5337116,737999438
POS,10673663,3.419633243,-76.53779315,737998111
POS,10683449,3.460383537,-76.5310239,737998259
POS,10690667,3.460239824,-76.5252939,737998932
POS,10695591,3.462587591,-76.52396217,737998251
POS,10695856,3.452574427,-76.5294304,737998832
POS,10706638,3.417133348,-76.54408374,737999427
POS,10732014,3.456726383,-76.5339912,737998259
POS,10744704,3.413669912,-76.53001171,737998231
POS,10750008,3.420482124,-76.5074243,737999412
POS,10754653,3.389569153,-76.53834677,738000412
POS,10765170,3.465075585,-76.53117823,737998194
POS,10779767,3.453257829,-76.53336712,737998832
POS,10780906,3.425503152,-76.54058755,737998082
POS,10785384,3.448152049,-76.53195104,737998195
POS,10791556,3.437323504,-76.54131893,737999403
POS,10795631,3.450716266,-76.53090786,737998832
POS,10802155,3.459623638,-76.5320236,737998259
POS,10802205,3.43100478,-76.53901533,737998090
POS,10806958,3.428428002,-76.54481152,737999414
POS,10808053,3.48391238,-76.52329739,737998149
POS,10812089,3.473198682,-76.52626935,737998194
POS,10820033,3.475239288,-76.50525937,737999420
POS,10826451,3.457195831,-76.51770717,737998749
POS,10830784,3.467913987,-76.52595021,737998251
POS,10843290,3.463827949,-76.52855006,737998251
POS,10845931,3.366937428,-76.52938853,738018187
POS,10848513,3.463051643,-76.52701302,737998251
POS,10858462,3.469965867,-76.52561197,737998251
POS,10860211,3.42947874,-76.53629175,737998120
POS,10874014,3.420549857,-76.54226544,737998111
POS,10893972,3.411483908,-76.54720321,738001441
POS,10897254,3.462854494,-76.52829076,737998251
POS,10905081,3.464863177,-76.53039921,737998194
POS,10910826,3.458396125,-76.5289708,737998204
POS,10911915,3.453257829,-76.53336712,737998832
POS,10911923,3.48441964,-76.51297124,737998202
POS,10913754,3.458396125,-76.5289708,737998204
POS,10915973,3.463072282,-76.52853806,737998251
POS,10917243,3.461215096,-76.53287976,737998259
POS,10918100,3.400995504,-76.54442756,738001440
POS,10920544,3.469515702,-76.5270235,737998251
POS,10925824,3.451537677,-76.53554478,737998287
POS,10933661,3.465565824,-76.53117356,737998194
POS,10963023,3.48517032,-76.52615479,737998256
POS,10969186,3.482229378,-76.5205795,737998219
POS,10970507,3.426682456,-76.52845199,737998119
POS,10993012,3.465533786,-76.50827697,737998796
POS,11003399,3.465779288,-76.53024582,737998194
POS,11012846,3.449335986,-76.53486953,737998287
POS,11013158,3.398357831,-76.55106785,737996829
POS,11014529,3.472126678,-76.52765516,737998194
POS,11032109,3.414754854,-76.53864841,737998124
POS,11033255,3.426153713,-76.53767473,737998082
POS,11043429,3.428130704,-76.5453133,737999406
POS,11050598,3.456231651,-76.52888197,737998853
POS,11054053,3.463800292,-76.51651099,738002246
POS,11072519,3.463038294,-76.52551327,737998251
POS,11078458,3.470046921,-76.52988486,737998194
POS,11079670,3.478193346,-76.50304814,738000115
POS,11081106,3.459892471,-76.52317134,737998932
POS,11083383,3.419398119,-76.54660361,737999427
POS,11093135,3.459298616,-76.52441315,737998932
POS,11098209,3.418540995,-76.54485179,737999427
POS,11121639,3.464969848,-76.53117924,737998194
POS,11128378,3.444899785,-76.50731651,737998270
POS,11128725,3.465162098,-76.53117741,737998194
POS,11130580,3.348752593,-76.53035185,737996810
POS,11131737,3.427056681,-76.53942018,737998082
POS,11133238,3.426304699,-76.52787894,737998119
POS,11146578,3.456406203,-76.53395853,737998259
POS,11147998,3.442837125,-76.53802274,737998692
POS,11154655,3.463907172,-76.52844113,737998251
POS,11156155,3.460129698,-76.53316131,737998259
POS,11167343,3.442503104,-76.53021801,737999435
POS,11183977,3.432912367,-76.54582333,737999403
POS,11189693,3.456759283,-76.53625728,737998266
POS,11199254,3.42255632,-76.54615041,737999427
POS,11204963,3.45522347,-76.52436773,737998935
POS,11209780,3.451037815,-76.52879661,737998832
POS,11213006,3.451537677,-76.53554478,737998287
POS,11213030,3.426239186,-76.54852141,737999406
POS,11223625,3.468171711,-76.52910863,737998251
POS,11224037,3.458692057,-76.53177064,737998259
POS,11229465,3.450270907,-76.5170996,737998761
POS,11232949,3.466261395,-76.49762457,737997005
POS,11237435,3.461624035,-76.52860559,737998204
POS,11242922,3.430523548,-76.52319409,738018074
POS,11245370,3.400398048,-76.54345057,737998847
POS,11245560,3.43517802,-76.53871088,737998087
POS,11252947,3.47475875,-76.51965028,737998812
POS,11254786,3.466102062,-76.48996946,737997005
POS,11256161,3.468139325,-76.53016586,737998194
POS,11258571,3.40152685,-76.52410043,737998244
POS,11270519,3.443726379,-76.52114845,738000401
POS,11282555,3.461583621,-76.53335704,737998259
POS,11282845,3.484532617,-76.52556636,737998149
POS,11284411,3.434247164,-76.54549199,737999403
POS,11287711,3.48656487,-76.53035883,737998256
POS,11287752,3.466919386,-76.52611168,737998251
POS,11291507,3.443987284,-76.50112704,738000362
POS,11291879,3.343026361,-76.53105739,737996810
POS,11299823,3.366112768,-76.53030843,738018187
POS,11302049,3.434247164,-76.54549199,737999403
POS,11306693,3.41342363,-76.50974473,737996913
POS,11308996,3.412291014,-76.54708663,738001441
POS,11317039,3.448423179,-76.5296548,737998912
POS,11317435,3.445744819,-76.52165775,737998290
POS,11319019,3.468002235,-76.52612297,737998251
POS,11319431,3.432725245,-76.54291624,737999403
POS,11323748,3.426297286,-76.54614104,737999406
POS,11326774,3.45924711,-76.52834649,737998204
POS,11332947,3.463576674,-76.51682868,738002246
POS,11334281,3.476373897,-76.50656855,737999420
POS,11341278,3.421789125,-76.54738398,737999427
POS,11355427,3.445916477,-76.54084215,738002274
POS,11356540,3.429381218,-76.53645353,737998087
POS,11365525,3.430326174,-76.53616433,737998087
POS,11368032,3.406938053,-76.50983891,737996914
POS,11372398,3.454164275,-76.51358737,737998761
POS,11376019,3.472110131,-76.50871389,737998182
POS,11385176,3.373327315,-76.54071024,738000377
POS,11389566,3.469041213,-76.52926068,737998194
POS,11400025,3.433898865,-76.49810636,738000399
POS,11404191,3.454168192,-76.53071216,737998832
POS,11408028,3.451222363,-76.53289779,737998832
POS,11410065,3.457396648,-76.53346806,737998259
POS,11412863,3.45938877,-76.52999187,737998259
POS,11426699,3.44323705,-76.52627176,737998193
POS,11450061,3.434279882,-76.53873952,737998087
POS,11465069,3.419944448,-76.5358481,737998111
POS,11497872,3.468181886,-76.53094199,737998194
POS,11503901,3.433333031,-76.53895836,737998090
POS,11508264,3.40435207,-76.536099,737998921
POS,11526472,3.418701627,-76.54518009,737999427
POS,11533122,3.36435385,-76.5342047,738000383
POS,11542834,3.364065499,-76.53275559,738000383
POS,11559168,3.459643932,-76.53444897,737998259
POS,11560299,3.385654689,-76.52003167,738000403
POS,11560851,3.424967977,-76.54246867,737998082
POS,11561776,3.450365332,-76.53946273,737998685
POS,11564853,3.409431591,-76.55125771,738001426
POS,11565025,3.451517424,-76.52985026,737998832
POS,11568086,3.452338112,-76.5340445,737998832
POS,11568268,3.435770619,-76.53573087,737999431
POS,11576899,3.366646481,-76.53708628,738000383
POS,11579091,3.450511367,-76.54039205,737998685
POS,11586435,3.450223224,-76.54048715,737998685
POS,11594991,3.428780675,-76.54416636,737999414
POS,11599180,3.419042521,-76.54467509,737999427
POS,11603511,3.380484397,-76.5351383,738000397
POS,11604790,3.442099944,-76.5324355,737998164
POS,11606076,3.4589375,-76.53513457,737998259
POS,11609385,3.459191998,-76.52463544,737998932
POS,11609765,3.432526522,-76.53538224,737998120
POS,11614484,3.467414908,-76.52798599,737998251
POS,11624640,3.456137357,-76.53700413,737998266
POS,11633229,3.433548078,-76.54174435,737998090
POS,11639960,3.483309107,-76.49651911,737998913
POS,11645017,3.458291486,-76.48014895,737997007
POS,11650454,3.420039567,-76.54248937,737998111
POS,11732708,3.348752593,-76.53035185,737996810
POS,11734415,3.47805207,-76.51758502,737998219
POS,11734779,3.418048542,-76.54456868,737999427
POS,11737020,3.432194444,-76.52656379,738000404
POS,11738036,3.415332256,-76.54018361,737998124
POS,11740156,3.364075977,-76.53306974,738000383
POS,11741436,3.458107546,-76.53633682,737998259
POS,11749975,3.424296372,-76.54484878,737999414
POS,11755592,3.434511573,-76.54480981,737999403
POS,11756608,3.456714447,-76.52521146,737998935
POS,11759180,3.412553835,-76.51567654,737997089
POS,11765161,3.445702551,-76.52229986,737999416
POS,11765211,3.420746166,-76.53891513,737998111
POS,11767225,3.426701472,-76.53304017,738000413
POS,11769650,3.452678819,-76.51948608,737998290
POS,11784162,3.439679895,-76.52776426,737999435
POS,11788049,3.419193493,-76.54855045,737998091
POS,11813946,3.440266932,-76.49860379,738000399
POS,11825338,3.448189329,-76.53181042,737998195
POS,11834454,3.454602721,-76.53696382,737998266
POS,11846672,3.458269921,-76.53510855,737998259
POS,11848850,3.448510452,-76.53459571,737998287
POS,11851433,3.453807604,-76.52390419,737998935
POS,11857380,3.481615156,-76.51276606,737998207
POS,11867298,3.448430984,-76.53178982,737998912
POS,11870532,3.4589375,-76.53513457,737998259
POS,11871647,3.46293981,-76.53047158,737998194
POS,11881794,3.459725415,-76.51031404,737998753
POS,11892304,3.414079182,-76.54055871,737998124
POS,11896537,3.417259692,-76.50576162,737996735
POS,11905031,3.450491484,-76.5302617,737998832
POS,11911708,3.423939401,-76.54532733,737999414
POS,11915964,3.422919107,-76.54266918,737998082
POS,11918612,3.455162046,-76.53553649,737998259
POS,11919362,3.392729723,-76.54428937,737998851
POS,11926144,3.421259561,-76.54582042,737999427
POS,11930740,3.435440549,-76.5346327,737999431
POS,11932522,3.461993226,-76.514523,737998805
POS,11948270,3.436065474,-76.54497101,737999403
POS,11953825,3.423774895,-76.54233954,737998082
POS,73261603,3.452606784,-76.49919714,737999433
POS,73290803,3.463747971,-76.51303878,737998805
POS,74194703,3.45176537,-76.53155065,737998832
POS,74261303,3.458007393,-76.51588197,737998749
POS,74494303,3.437222683,-76.48288256,737999388
POS,4023000013,3.450858121,-76.53539565,737998287
POS,4051000976,3.338880788,-76.53147535,737996810
POS,4408001149,3.414962815,-76.54804387,737998095
POS,4408001602,3.425455055,-76.46484252,737998035
POS,10462513,3.430007896,-76.53906458,737998090
POS,10462554,3.388088981,-76.53880318,737998851
POS,10466753,3.469520549,-76.53019395,737998194
POS,10468452,3.430769214,-76.52957424,738000413
POS,10520237,3.433967705,-76.52774544,738068452
POS,10520682,3.443015017,-76.51432224,738000380
POS,10520989,3.456894489,-76.52819223,737998853
POS,10534873,3.449227309,-76.54007387,737998685
POS,10540599,3.439465042,-76.52586314,737999435
POS,10554038,3.466367997,-76.53118118,737998194
POS,10564300,3.485203625,-76.52559399,737998149
POS,10565174,3.476825078,-76.50517209,737999420
POS,10565984,3.449847531,-76.53140694,737998832
POS,10566370,3.454503645,-76.53719068,737998266
POS,10573210,3.39933662,-76.53773085,737998922
POS,10579738,3.459553241,-76.53117348,737998259
POS,10583359,3.431539637,-76.54141761,737998090
POS,10594596,3.471136565,-76.52942429,737998194
POS,10608065,3.397022699,-76.54734095,737996829
POS,10611853,3.458397483,-76.52928001,737998259
POS,10612604,3.435449008,-76.53567692,737999431
POS,10614071,3.438606091,-76.53314553,737998164
POS,10616134,3.433956238,-76.54184849,737999403
POS,10625499,3.45266529,-76.53155184,737998832
POS,10630101,3.448954483,-76.53035653,737998912
POS,10630705,3.424104256,-76.54698285,737999426
POS,10630846,3.433572063,-76.53442364,737998120
POS,10635183,3.45343979,-76.53157346,737998832
POS,10637718,3.431841939,-76.54366063,737999403
POS,10642825,3.433018901,-76.54288386,737999403
POS,10645240,3.446715995,-76.5330586,737998195
POS,10650190,3.471798217,-76.52359991,737998812
POS,10657757,3.421501849,-76.54793214,737998091
POS,10662096,3.442962724,-76.53088303,737999438
